location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2851582,"Marrakech-Residence Mima","pm25",5.266964308562733,"µg/m³","2026-02-22T06:00:00Z","2026-02-22T06:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",10.078273846989587,"µg/m³","2026-02-22T07:00:00Z","2026-02-22T07:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",12.777777813966312,"µg/m³","2026-02-22T08:00:00Z","2026-02-22T08:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.266071433112735,"µg/m³","2026-02-22T09:00:00Z","2026-02-22T09:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",13.941964339642297,"µg/m³","2026-02-22T10:00:00Z","2026-02-22T10:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",10.76875004243283,"µg/m³","2026-02-22T11:00:00Z","2026-02-22T11:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.792261887873923,"µg/m³","2026-02-22T12:00:00Z","2026-02-22T12:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",5.073065491304511,"µg/m³","2026-02-22T13:00:00Z","2026-02-22T13:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",6.228372975474312,"µg/m³","2026-02-22T14:00:00Z","2026-02-22T14:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",10.315327424733413,"µg/m³","2026-02-22T15:00:00Z","2026-02-22T15:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",11.399107084860878,"µg/m³","2026-02-22T16:00:00Z","2026-02-22T16:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",2.902380940637418,"µg/m³","2026-02-22T17:00:00Z","2026-02-22T17:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",3.2380952249680255,"µg/m³","2026-02-22T18:00:00Z","2026-02-22T18:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",9.963392860832668,"µg/m³","2026-02-22T19:00:00Z","2026-02-22T19:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",7.901488095521927,"µg/m³","2026-02-22T20:00:00Z","2026-02-22T20:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",11.876339202835448,"µg/m³","2026-02-22T21:00:00Z","2026-02-22T21:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.530059570357913,"µg/m³","2026-02-22T22:00:00Z","2026-02-22T22:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",15.110227259722622,"µg/m³","2026-02-22T23:00:00Z","2026-02-22T23:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
